CODE,CNT,PRICE,CURRENCY
55617,Brazil Mobile,9.1300,RUR
55618,Brazil Mobile,9.1300,RUR
55619,Brazil Mobile,9.1300,RUR
55620,Brazil,9.1300,RUR
55621,Brazil,9.1300,RUR
55622,Brazil,9.1300,RUR
55623,Brazil,9.1300,RUR
55624,Brazil,9.1300,RUR
55625,Brazil,9.1300,RUR
55626,Brazil Mobile,9.1300,RUR
55627,Brazil Mobile,9.1300,RUR
55628,Brazil Mobile,9.1300,RUR
55629,Brazil Mobile,9.1300,RUR
55636,Brazil Mobile,9.1300,RUR
55637,Brazil Mobile,9.1300,RUR
55638,Brazil Mobile,9.1300,RUR
55639,Brazil Mobile,9.1300,RUR
55646,Brazil Mobile,9.1300,RUR
55647,Brazil Mobile,9.1300,RUR
55648,Brazil Mobile,9.1300,RUR
55649,Brazil Mobile,9.1300,RUR
55656,Brazil Mobile,9.1300,RUR
55657,Brazil Mobile,9.1300,RUR
55658,Brazil Mobile,9.1300,RUR
55659,Brazil Mobile,9.1300,RUR
55666,Brazil Mobile,9.1300,RUR
55667,Brazil Mobile,9.1300,RUR
55668,Brazil Mobile,9.1300,RUR
55669,Brazil Mobile,9.1300,RUR
55676,Brazil Mobile,9.1300,RUR
55677,Brazil Mobile,9.1300,RUR
55678,Brazil Mobile,9.1300,RUR
55679,Brazil Mobile,9.1300,RUR
55686,Brazil Mobile,9.1300,RUR
55687,Brazil Mobile,9.1300,RUR
55688,Brazil Mobile,9.1300,RUR
55689,Brazil Mobile,9.1300,RUR
55696,Brazil Mobile,9.1300,RUR
55697,Brazil Mobile,9.1300,RUR
55698,Brazil Mobile,9.1300,RUR
55699,Brazil Mobile,9.1300,RUR
55710,Brazil,9.1300,RUR
55711,Brazil,9.1300,RUR
55712,Brazil,9.1300,RUR
55713,Brazil,9.1300,RUR
55714,Brazil,9.1300,RUR
55715,Brazil,9.1300,RUR
55716,Brazil Mobile,9.1300,RUR
55717,Brazil Mobile,9.1300,RUR
55718,Brazil Mobile,9.1300,RUR
55719,Brazil Mobile,9.1300,RUR
55736,Brazil Mobile,9.1300,RUR
55737,Brazil Mobile,9.1300,RUR
55738,Brazil Mobile,9.1300,RUR
55739,Brazil Mobile,9.1300,RUR
55746,Brazil Mobile,9.1300,RUR
55747,Brazil Mobile,9.1300,RUR
55748,Brazil Mobile,9.1300,RUR
55749,Brazil Mobile,9.1300,RUR
55756,Brazil Mobile,9.1300,RUR
55757,Brazil Mobile,9.1300,RUR
55758,Brazil Mobile,9.1300,RUR
55759,Brazil Mobile,9.1300,RUR
55776,Brazil Mobile,9.1300,RUR
55777,Brazil Mobile,9.1300,RUR
55778,Brazil Mobile,9.1300,RUR
55779,Brazil Mobile,9.1300,RUR
5578,Brazil Mobile,9.1300,RUR
55796,Brazil Mobile,9.1300,RUR
55797,Brazil Mobile,9.1300,RUR
55798,Brazil Mobile,9.1300,RUR
55799,Brazil Mobile,9.1300,RUR
55810,Brazil,9.1300,RUR
55811,Brazil,9.1300,RUR
55812,Brazil,9.1300,RUR
55813,Brazil,9.1300,RUR
55814,Brazil,9.1300,RUR
55815,Brazil,9.1300,RUR
55816,Brazil Mobile,9.1300,RUR
55817,Brazil Mobile,9.1300,RUR
55818,Brazil Mobile,9.1300,RUR
55819,Brazil Mobile,9.1300,RUR
55826,Brazil Mobile,9.1300,RUR
55827,Brazil Mobile,9.1300,RUR
55828,Brazil Mobile,9.1300,RUR
55829,Brazil Mobile,9.1300,RUR
55836,Brazil Mobile,9.1300,RUR
55837,Brazil Mobile,9.1300,RUR
55838,Brazil Mobile,9.1300,RUR
55839,Brazil Mobile,9.1300,RUR
55846,Brazil Mobile,9.1300,RUR
55847,Brazil Mobile,9.1300,RUR
55848,Brazil Mobile,9.1300,RUR
55849,Brazil Mobile,9.1300,RUR
55850,Brazil,9.1300,RUR
55851,Brazil,9.1300,RUR
55852,Brazil,9.1300,RUR
55853,Brazil,9.1300,RUR
55854,Brazil,9.1300,RUR
55855,Brazil,9.1300,RUR
55856,Brazil Mobile,9.1300,RUR
55857,Brazil Mobile,9.1300,RUR
55858,Brazil Mobile,9.1300,RUR
55859,Brazil Mobile,9.1300,RUR
55866,Brazil Mobile,9.1300,RUR
55867,Brazil Mobile,9.1300,RUR
55868,Brazil Mobile,9.1300,RUR
55869,Brazil Mobile,9.1300,RUR
55876,Brazil Mobile,9.1300,RUR
55877,Brazil Mobile,9.1300,RUR
55878,Brazil Mobile,9.1300,RUR
55879,Brazil Mobile,9.1300,RUR
55886,Brazil Mobile,9.1300,RUR
55887,Brazil Mobile,9.1300,RUR
55888,Brazil Mobile,9.1300,RUR
55889,Brazil Mobile,9.1300,RUR
55896,Brazil Mobile,9.1300,RUR
55897,Brazil Mobile,9.1300,RUR
55898,Brazil Mobile,9.1300,RUR
55899,Brazil Mobile,9.1300,RUR
55910,Brazil,9.1300,RUR
55911,Brazil,9.1300,RUR
55912,Brazil,9.1300,RUR
55913,Brazil,9.1300,RUR
55914,Brazil,9.1300,RUR
55915,Brazil,9.1300,RUR
55916,Brazil Mobile,9.1300,RUR
55917,Brazil Mobile,9.1300,RUR
55918,Brazil Mobile,9.1300,RUR
55919,Brazil Mobile,9.1300,RUR
55920,Brazil,9.1300,RUR
55921,Brazil,9.1300,RUR
55922,Brazil,9.1300,RUR
55923,Brazil,9.1300,RUR
55924,Brazil,9.1300,RUR
55925,Brazil,9.1300,RUR
55926,Brazil Mobile,9.1300,RUR
55927,Brazil Mobile,9.1300,RUR
55928,Brazil Mobile,9.1300,RUR
55929,Brazil Mobile,9.1300,RUR
55936,Brazil Mobile,9.1300,RUR
55937,Brazil Mobile,9.1300,RUR
55938,Brazil Mobile,9.1300,RUR
55939,Brazil Mobile,9.1300,RUR
55946,Brazil Mobile,9.1300,RUR
55947,Brazil Mobile,9.1300,RUR
55948,Brazil Mobile,9.1300,RUR
55949,Brazil Mobile,9.1300,RUR
55956,Brazil Mobile,9.1300,RUR
55957,Brazil Mobile,9.1300,RUR
55958,Brazil Mobile,9.1300,RUR
55959,Brazil Mobile,9.1300,RUR
55966,Brazil Mobile,9.1300,RUR
55967,Brazil Mobile,9.1300,RUR
55968,Brazil Mobile,9.1300,RUR
55969,Brazil Mobile,9.1300,RUR
55976,Brazil Mobile,9.1300,RUR
55977,Brazil Mobile,9.1300,RUR
55978,Brazil Mobile,9.1300,RUR
55979,Brazil Mobile,9.1300,RUR
55986,Brazil Mobile,9.1300,RUR
55987,Brazil Mobile,9.1300,RUR
55988,Brazil Mobile,9.1300,RUR
55989,Brazil Mobile,9.1300,RUR
55996,Brazil Mobile,9.1300,RUR
55997,Brazil Mobile,9.1300,RUR
55998,Brazil Mobile,9.1300,RUR
55999,Brazil Mobile,9.1300,RUR
5620,Chile Santiago,9.1300,RUR
56210,Chile Santiago,9.1300,RUR
56211,Chile Santiago,9.1300,RUR
56212,Chile Santiago,9.1300,RUR
56213,Chile Santiago,9.1300,RUR
56214,Chile Santiago,9.1300,RUR
56215,Chile Santiago,9.1300,RUR
56216,Chile Santiago,9.1300,RUR
56217,Chile Santiago,9.1300,RUR
56218,Chile Santiago,9.1300,RUR
5623,Chile Santiago,9.1300,RUR
5624,Chile Santiago,9.1300,RUR
56250,Chile Santiago,9.1300,RUR
56251,Chile Santiago,9.1300,RUR
56252,Chile Santiago,9.1300,RUR
56253,Chile Santiago,9.1300,RUR
56254,Chile Santiago,9.1300,RUR
56255,Chile Santiago,9.1300,RUR
56256,Chile Santiago,9.1300,RUR
562570,Chile Santiago,9.1300,RUR
562571,Chile Santiago,9.1300,RUR
562572,Chile Rural,9.1300,RUR
562573,Chile Santiago,9.1300,RUR
562574,Chile Santiago,9.1300,RUR
562575,Chile Santiago,9.1300,RUR
562576,Chile Santiago,9.1300,RUR
562577,Chile Santiago,9.1300,RUR
562578,Chile Santiago,9.1300,RUR
562579,Chile Santiago,9.1300,RUR
56258,Chile Santiago,9.1300,RUR
562590,Chile Santiago,9.1300,RUR
562591,Chile Santiago,9.1300,RUR
562592,Chile Santiago,9.1300,RUR
562593,Chile Rural,9.1300,RUR
562594,Chile Santiago,9.1300,RUR
562595,Chile Santiago,9.1300,RUR
562596,Chile Santiago,9.1300,RUR
562597,Chile Santiago,9.1300,RUR
562598,Chile Santiago,9.1300,RUR
562599,Chile Santiago,9.1300,RUR
5626,Chile Santiago,9.1300,RUR
56270,Chile Santiago,9.1300,RUR
56271,Chile Santiago,9.1300,RUR
56272,Chile Santiago,9.1300,RUR
56273,Chile Santiago,9.1300,RUR
56274,Chile Santiago,9.1300,RUR
56275,Chile Santiago,9.1300,RUR
56276,Chile Santiago,9.1300,RUR
56277,Chile Santiago,9.1300,RUR
562780,Chile Santiago,9.1300,RUR
562781,Chile Santiago,9.1300,RUR
562782,Chile Santiago,9.1300,RUR
562783,Chile Santiago,9.1300,RUR
562784,Chile Santiago,9.1300,RUR
562785,Chile Santiago,9.1300,RUR
562786,Chile Santiago,9.1300,RUR
562787,Chile Santiago,9.1300,RUR
562788,Chile Rural,9.1300,RUR
562789,Chile Santiago,9.1300,RUR
56280,Chile Santiago,9.1300,RUR
56281,Chile Santiago,9.1300,RUR
56282,Chile Santiago,9.1300,RUR
56283,Chile Santiago,9.1300,RUR
56284,Chile Santiago,9.1300,RUR
56285,Chile Santiago,9.1300,RUR
562860,Chile Santiago,9.1300,RUR
562861,Chile Santiago,9.1300,RUR
562862,Chile Santiago,9.1300,RUR
562863,Chile Santiago,9.1300,RUR
562864,Chile Santiago,9.1300,RUR
562865,Chile Santiago,9.1300,RUR
562866,Chile Santiago,9.1300,RUR
562867,Chile Santiago,9.1300,RUR
562868,Chile Rural,9.1300,RUR
562869,Chile Santiago,9.1300,RUR
56287,Chile Santiago,9.1300,RUR
56288,Chile Santiago,9.1300,RUR
56289,Chile Santiago,9.1300,RUR
5632255,Chile,9.1300,RUR
564237,Chile Rural,9.1300,RUR
564297,Chile Rural,9.1300,RUR
564337,Chile Rural,9.1300,RUR
564397,Chile Rural,9.1300,RUR
564535,Chile Rural,9.1300,RUR
564592,Chile Rural,9.1300,RUR
565719,Chile Rural,9.1300,RUR
565819,Chile Rural,9.1300,RUR
56612,Chile Rural,9.1300,RUR
566337,Chile Rural,9.1300,RUR
566397,Chile Rural,9.1300,RUR
566497,Chile Rural,9.1300,RUR
567137,Chile Rural,9.1300,RUR
567197,Chile Rural,9.1300,RUR
567337,Chile Rural,9.1300,RUR
567379,Chile Rural,9.1300,RUR
567597,Chile Rural,9.1300,RUR
5712,Colombia,9.1300,RUR
5713,Colombia,9.1300,RUR
5714,Colombia,9.1300,RUR
5715,Colombia,9.1300,RUR
5716,Colombia,9.1300,RUR
5717,Colombia,9.1300,RUR
5718210,Colombia Bogota,9.1300,RUR
5718211,Colombia Bogota,9.1300,RUR
5718212,Colombia Bogota,9.1300,RUR
5718213,Colombia Bogota,9.1300,RUR
5718214,Colombia Bogota,9.1300,RUR
571824,Colombia,9.1300,RUR
571834,Colombia,9.1300,RUR
571835,Colombia,9.1300,RUR
571836,Colombia,9.1300,RUR
5718383,Colombia,9.1300,RUR
5718385,Colombia,9.1300,RUR
5718388,Colombia,9.1300,RUR
571839,Colombia,9.1300,RUR
57185,Colombia,9.1300,RUR
571866,Colombia,9.1300,RUR
571867,Colombia,9.1300,RUR
571868,Colombia,9.1300,RUR
571871,Colombia,9.1300,RUR
571873,Colombia,9.1300,RUR
5718771,Colombia,9.1300,RUR
5718780,Colombia,9.1300,RUR
5718781,Colombia,9.1300,RUR
5718782,Colombia,9.1300,RUR
5718785,Colombia,9.1300,RUR
5718786,Colombia,9.1300,RUR
5718788,Colombia,9.1300,RUR
5718789,Colombia,9.1300,RUR
571881,Colombia,9.1300,RUR
571883,Colombia,9.1300,RUR
5718870,Colombia,9.1300,RUR
5718871,Colombia,9.1300,RUR
5718872,Colombia,9.1300,RUR
5718873,Colombia,9.1300,RUR
5718874,Colombia,9.1300,RUR
5718875,Colombia,9.1300,RUR
5718876,Colombia,9.1300,RUR
5718878,Colombia,9.1300,RUR
5718879,Colombia,9.1300,RUR
571892,Colombia,9.1300,RUR
5718960,Colombia,9.1300,RUR
5718961,Colombia,9.1300,RUR
5718962,Colombia,9.1300,RUR
5718963,Colombia,9.1300,RUR
5718980,Colombia,9.1300,RUR
5718981,Colombia,9.1300,RUR
571920,Colombia,9.1300,RUR
571921,Colombia,9.1300,RUR
571923,Colombia,9.1300,RUR
5719241,Colombia,9.1300,RUR
5719242,Colombia,9.1300,RUR
5719243,Colombia,9.1300,RUR
5719244,Colombia,9.1300,RUR
5719246,Colombia,9.1300,RUR
5719247,Colombia,9.1300,RUR
5719248,Colombia,9.1300,RUR
5719249,Colombia,9.1300,RUR
5719281,Colombia,9.1300,RUR
5719282,Colombia,9.1300,RUR
5719283,Colombia,9.1300,RUR
57192879,Colombia,9.1300,RUR
5719289,Colombia,9.1300,RUR
571929,Colombia,9.1300,RUR
5719301,Colombia,9.1300,RUR
5719303,Colombia,9.1300,RUR
5719304,Colombia,9.1300,RUR
5719306,Colombia,9.1300,RUR
5719309,Colombia,9.1300,RUR
5719310,Colombia,9.1300,RUR
5719312,Colombia,9.1300,RUR
5719315,Colombia,9.1300,RUR
571932,Colombia,9.1300,RUR
5722766,Colombia,9.1300,RUR
5722767,Colombia,9.1300,RUR
5722768,Colombia,9.1300,RUR
5722769,Colombia,9.1300,RUR
572277,Colombia,9.1300,RUR
572278,Colombia,9.1300,RUR
572279,Colombia,9.1300,RUR
57231,Colombia,9.1300,RUR
57232,Colombia,9.1300,RUR
57233,Colombia,9.1300,RUR
57234,Colombia,9.1300,RUR
57237,Colombia Cali,9.1300,RUR
572390,Colombia Cali,9.1300,RUR
572391,Colombia Cali,9.1300,RUR
572392,Colombia Cali,9.1300,RUR
572393,Colombia Cali,9.1300,RUR
572395,Colombia Cali,9.1300,RUR
572396,Colombia Cali,9.1300,RUR
57241,Colombia,9.1300,RUR
57242,Colombia,9.1300,RUR
57243,Colombia,9.1300,RUR
57244,Colombia,9.1300,RUR
57250,Colombia,9.1300,RUR
57251,Colombia,9.1300,RUR
57252,Colombia,9.1300,RUR
57255,Colombia,9.1300,RUR
57260,Colombia,9.1300,RUR
57264,Colombia,9.1300,RUR
57266,Colombia,9.1300,RUR
57268,Colombia Cali,9.1300,RUR
57288,Colombia,9.1300,RUR
57289,Colombia,9.1300,RUR
57290910,Colombia Cali,9.1300,RUR
57290911,Colombia Cali,9.1300,RUR
57290912,Colombia Cali,9.1300,RUR
57290913,Colombia Cali,9.1300,RUR
57290914,Colombia Cali,9.1300,RUR
57290915,Colombia Cali,9.1300,RUR
57290916,Colombia Cali,9.1300,RUR
57290917,Colombia,9.1300,RUR
57290920,Colombia Cali,9.1300,RUR
57290921,Colombia Cali,9.1300,RUR
57290922,Colombia Cali,9.1300,RUR
57292040,Colombia Cali,9.1300,RUR
57292041,Colombia Cali,9.1300,RUR
57292042,Colombia Cali,9.1300,RUR
57292043,Colombia Cali,9.1300,RUR
57292300,Colombia Cali,9.1300,RUR
57292301,Colombia Cali,9.1300,RUR
57292302,Colombia Cali,9.1300,RUR
573,Colombia Mobile,9.1300,RUR
5742,Colombia Medellin,9.1300,RUR
5743,Colombia,9.1300,RUR
5744,Colombia,9.1300,RUR
5745,Colombia,9.1300,RUR
57488,Colombia,9.1300,RUR
574913,Colombia,9.1300,RUR
5749172,Colombia,9.1300,RUR
5749173,Colombia,9.1300,RUR
5749256,Colombia,9.1300,RUR
5749257,Colombia,9.1300,RUR
57565,Colombia,9.1300,RUR
57566,Colombia,9.1300,RUR
57567,Colombia,9.1300,RUR
57631,Colombia,9.1300,RUR
57632,Colombia,9.1300,RUR
576330,Colombia,9.1300,RUR
576331,Colombia,9.1300,RUR
576332,Colombia,9.1300,RUR
576333,Colombia,9.1300,RUR
576334,Colombia,9.1300,RUR
576335,Colombia,9.1300,RUR
576336,Colombia,9.1300,RUR
576337,Colombia,9.1300,RUR
576338,Colombia,9.1300,RUR
5763390,Colombia,9.1300,RUR
5763391,Colombia,9.1300,RUR
5763515,Colombia,9.1300,RUR
5763516,Colombia,9.1300,RUR
576352,Colombia,9.1300,RUR
576353,Colombia,9.1300,RUR
576356,Colombia,9.1300,RUR
57636,Colombia,9.1300,RUR
576732,Colombia,9.1300,RUR
576733,Colombia,9.1300,RUR
576734,Colombia,9.1300,RUR
576735,Colombia,9.1300,RUR
576736,Colombia,9.1300,RUR
576737,Colombia,9.1300,RUR
576738,Colombia,9.1300,RUR
576739,Colombia,9.1300,RUR
576740,Colombia,9.1300,RUR
576741,Colombia,9.1300,RUR
576744,Colombia,9.1300,RUR
576745,Colombia,9.1300,RUR
576746,Colombia,9.1300,RUR
576747,Colombia,9.1300,RUR
576748,Colombia,9.1300,RUR
576749,Colombia,9.1300,RUR
57687,Colombia,9.1300,RUR
57688,Colombia,9.1300,RUR
576890,Colombia,9.1300,RUR
576891,Colombia,9.1300,RUR
576893,Colombia,9.1300,RUR
576895,Colombia,9.1300,RUR
576896,Colombia,9.1300,RUR
576897,Colombia,9.1300,RUR
576898,Colombia,9.1300,RUR
576899,Colombia,9.1300,RUR
5769169,Colombia,9.1300,RUR
5769170,Colombia,9.1300,RUR
5776160,Colombia,9.1300,RUR
57763,Colombia,9.1300,RUR
57764,Colombia,9.1300,RUR
577650,Colombia,9.1300,RUR
577651,Colombia,9.1300,RUR
577652,Colombia,9.1300,RUR
577653,Colombia,9.1300,RUR
5776566,Colombia,9.1300,RUR
5776567,Colombia,9.1300,RUR
5776568,Colombia,9.1300,RUR
5776569,Colombia,9.1300,RUR
577657,Colombia,9.1300,RUR
577658,Colombia,9.1300,RUR
577659,Colombia,9.1300,RUR
57767,Colombia,9.1300,RUR
5776913,Colombia,9.1300,RUR
5776914,Colombia,9.1300,RUR
58212,Venezuela,9.1300,RUR
584,Venezuela Mobile,9.1300,RUR
590690,Guadeloupe Mobile,9.1300,RUR
59069000,Guadeloupe Mobile,9.1300,RUR
59069005,Guadeloupe Mobile,9.1300,RUR
59069006,Guadeloupe Mobile,9.1300,RUR
59069007,Guadeloupe Mobile,9.1300,RUR
59069008,Guadeloupe Mobile,9.1300,RUR
59069009,Guadeloupe Mobile,9.1300,RUR
59069011,Guadeloupe Mobile,9.1300,RUR
59069012,Guadeloupe Mobile,9.1300,RUR
59069013,Guadeloupe Mobile,9.1300,RUR
59069014,Guadeloupe Mobile,9.1300,RUR
59069015,Guadeloupe Mobile,9.1300,RUR
59069016,Guadeloupe Mobile,9.1300,RUR
59069017,Guadeloupe Mobile,9.1300,RUR
59069018,Guadeloupe Mobile,9.1300,RUR
59069019,Guadeloupe Mobile,9.1300,RUR
59069020,Guadeloupe Mobile,9.1300,RUR
59069021,Guadeloupe Mobile,9.1300,RUR
59069023,Guadeloupe Mobile,9.1300,RUR
59069024,Guadeloupe Mobile,9.1300,RUR
59069025,Guadeloupe Mobile,9.1300,RUR
59069026,Guadeloupe Mobile,9.1300,RUR
59069028,Guadeloupe Mobile,9.1300,RUR
59069029,Guadeloupe Mobile,9.1300,RUR
5906905,Guadeloupe Mobile,9.1300,RUR
59069060,Guadeloupe Mobile,9.1300,RUR
59069061,Guadeloupe Mobile,9.1300,RUR
59069062,Guadeloupe Mobile,9.1300,RUR
59069063,Guadeloupe Mobile,9.1300,RUR
59069064,Guadeloupe Mobile,9.1300,RUR
59069065,Guadeloupe Mobile,9.1300,RUR
59069067,Guadeloupe Mobile,9.1300,RUR
59069068,Guadeloupe Mobile,9.1300,RUR
59069069,Guadeloupe Mobile,9.1300,RUR
59069070,Guadeloupe Mobile,9.1300,RUR
59069071,Guadeloupe Mobile,9.1300,RUR
59069072,Guadeloupe Mobile,9.1300,RUR
59069073,Guadeloupe Mobile,9.1300,RUR
59069074,Guadeloupe Mobile,9.1300,RUR
59069075,Guadeloupe Mobile,9.1300,RUR
59069076,Guadeloupe Mobile,9.1300,RUR
59069080,Guadeloupe Mobile,9.1300,RUR
59069081,Guadeloupe Mobile,9.1300,RUR
59069082,Guadeloupe Mobile,9.1300,RUR
59069083,Guadeloupe Mobile,9.1300,RUR
59069084,Guadeloupe Mobile,9.1300,RUR
59069085,Guadeloupe Mobile,9.1300,RUR
59069086,Guadeloupe Mobile,9.1300,RUR
5906909,Guadeloupe Mobile,9.1300,RUR
5912214,Bolivia La Paz,9.1300,RUR
5912215,Bolivia La Paz,9.1300,RUR
5912216,Bolivia La Paz,9.1300,RUR
5912217,Bolivia La Paz,9.1300,RUR
5912218,Bolivia La Paz,9.1300,RUR
5912219,Bolivia La Paz,9.1300,RUR
591223,Bolivia La Paz,9.1300,RUR
591224,Bolivia La Paz,9.1300,RUR
5912254,Bolivia La Paz,9.1300,RUR
5912255,Bolivia La Paz,9.1300,RUR
5912258,Bolivia La Paz,9.1300,RUR
59122590,Bolivia La Paz,9.1300,RUR
59122591,Bolivia La Paz,9.1300,RUR
59122592,Bolivia La Paz,9.1300,RUR
59122593,Bolivia La Paz,9.1300,RUR
59122594,Bolivia La Paz,9.1300,RUR
59122595,Bolivia La Paz,9.1300,RUR
59122596,Bolivia La Paz,9.1300,RUR
59122597,Bolivia La Paz,9.1300,RUR
591226,Bolivia La Paz,9.1300,RUR
5912280,Bolivia La Paz,9.1300,RUR
5912281,Bolivia La Paz,9.1300,RUR
5912282,Bolivia La Paz,9.1300,RUR
5912283,Bolivia La Paz,9.1300,RUR
5912284,Bolivia La Paz,9.1300,RUR
5912285,Bolivia La Paz,9.1300,RUR
5912286,Bolivia La Paz,9.1300,RUR
5912288,Bolivia La Paz,9.1300,RUR
59122890,Bolivia La Paz,9.1300,RUR
59122891,Bolivia La Paz,9.1300,RUR
59122892,Bolivia La Paz,9.1300,RUR
59122893,Bolivia La Paz,9.1300,RUR
59122894,Bolivia La Paz,9.1300,RUR
591229,Bolivia La Paz,9.1300,RUR
5913310,Bolivia,9.1300,RUR
5913311,Bolivia,9.1300,RUR
5913312,Bolivia,9.1300,RUR
5913314,Bolivia,9.1300,RUR
5913315,Bolivia,9.1300,RUR
5913316,Bolivia,9.1300,RUR
5913317,Bolivia,9.1300,RUR
5913318,Bolivia,9.1300,RUR
5913319,Bolivia,9.1300,RUR
591333,Bolivia,9.1300,RUR
591334,Bolivia,9.1300,RUR
591335,Bolivia,9.1300,RUR
5913370,Bolivia,9.1300,RUR
5913371,Bolivia,9.1300,RUR
5913374,Bolivia,9.1300,RUR
5913375,Bolivia,9.1300,RUR
59133763,Bolivia,9.1300,RUR
59133764,Bolivia,9.1300,RUR
59133765,Bolivia,9.1300,RUR
59133766,Bolivia,9.1300,RUR
59133767,Bolivia,9.1300,RUR
59133768,Bolivia,9.1300,RUR
59133769,Bolivia,9.1300,RUR
5913381,Bolivia,9.1300,RUR
5914410,Bolivia Cochabamba,9.1300,RUR
5914411,Bolivia Cochabamba,9.1300,RUR
5914412,Bolivia Cochabamba,9.1300,RUR
59144130,Bolivia Cochabamba,9.1300,RUR
59144131,Bolivia Cochabamba,9.1300,RUR
59144132,Bolivia Cochabamba,9.1300,RUR
5914414,Bolivia Cochabamba,9.1300,RUR
5914415,Bolivia Cochabamba,9.1300,RUR
5914416,Bolivia Cochabamba,9.1300,RUR
5914417,Bolivia Cochabamba,9.1300,RUR
5914418,Bolivia Cochabamba,9.1300,RUR
5914419,Bolivia Cochabamba,9.1300,RUR
591442,Bolivia Cochabamba,9.1300,RUR
5914430,Bolivia Cochabamba,9.1300,RUR
5914431,Bolivia Cochabamba,9.1300,RUR
5914432,Bolivia Cochabamba,9.1300,RUR
5914433,Bolivia Cochabamba,9.1300,RUR
5914435,Bolivia Cochabamba,9.1300,RUR
5914436,Bolivia Cochabamba,9.1300,RUR
5914437,Bolivia Cochabamba,9.1300,RUR
5914439,Bolivia Cochabamba,9.1300,RUR
591444,Bolivia Cochabamba,9.1300,RUR
5914450,Bolivia Cochabamba,9.1300,RUR
5914451,Bolivia Cochabamba,9.1300,RUR
5914452,Bolivia Cochabamba,9.1300,RUR
5914453,Bolivia Cochabamba,9.1300,RUR
5914454,Bolivia Cochabamba,9.1300,RUR
5914455,Bolivia Cochabamba,9.1300,RUR
5914456,Bolivia Cochabamba,9.1300,RUR
5914458,Bolivia Cochabamba,9.1300,RUR
5914459,Bolivia Cochabamba,9.1300,RUR
5914495,Bolivia Cochabamba,9.1300,RUR
5917,Bolivia Mobile,9.1300,RUR
592600,Guyana Mobile,9.1300,RUR
592601,Guyana Mobile,9.1300,RUR
592602,Guyana Mobile,9.1300,RUR
592603,Guyana Mobile,9.1300,RUR
592604,Guyana Mobile,9.1300,RUR
592609,Guyana,9.1300,RUR
59261,Guyana,9.1300,RUR
59262,Guyana,9.1300,RUR
59264,Guyana,9.1300,RUR
59265,Guyana Mobile,9.1300,RUR
59266,Guyana Mobile,9.1300,RUR
59267,Guyana Mobile,9.1300,RUR
59268,Guyana Mobile,9.1300,RUR
59269,Guyana Mobile,9.1300,RUR
5937,Ecuador,9.1300,RUR
5939,Ecuador Mobile,9.1300,RUR
594694,French Guyana Mobile,9.1300,RUR
59469400,French Guyana Mobile (OUTREMER),9.1300,RUR
59469401,French Guyana Mobile (OUTREMER),9.1300,RUR
59469402,French Guyana Mobile (OUTREMER),9.1300,RUR
59469403,French Guyana Mobile (OUTREMER),9.1300,RUR
59469404,French Guyana Mobile (OUTREMER),9.1300,RUR
59469405,French Guyana Mobile (OUTREMER),9.1300,RUR
59469406,French Guyana Mobile (OUTREMER),9.1300,RUR
59469407,French Guyana Mobile (OUTREMER),9.1300,RUR
59469412,French Guyana Mobile (DIGICEL),9.1300,RUR
59469413,French Guyana Mobile (DIGICEL),9.1300,RUR
59469414,French Guyana Mobile (DIGICEL),9.1300,RUR
59469415,French Guyana Mobile (DIGICEL),9.1300,RUR
59469416,French Guyana Mobile (DIGICEL),9.1300,RUR
59469430,French Guyana Mobile,9.1300,RUR
59469431,French Guyana Mobile,9.1300,RUR
59469432,French Guyana Mobile,9.1300,RUR
59469433,French Guyana Mobile,9.1300,RUR
59469434,French Guyana Mobile,9.1300,RUR
59469438,French Guyana Mobile,9.1300,RUR
59469440,French Guyana Mobile,9.1300,RUR
59469441,French Guyana Mobile,9.1300,RUR
59469442,French Guyana Mobile,9.1300,RUR
59469443,French Guyana Mobile,9.1300,RUR
59469444,French Guyana Mobile,9.1300,RUR
59469445,French Guyana Mobile,9.1300,RUR
59469446,French Guyana Mobile (OUTREMER),9.1300,RUR
59469447,French Guyana Mobile (OUTREMER),9.1300,RUR
5946949,French Guyana Mobile,9.1300,RUR
59521,Paraguay,9.1300,RUR
59596,Paraguay Mobile,9.1300,RUR
59597,Paraguay,9.1300,RUR
59598,Paraguay Mobile,9.1300,RUR
59599,Paraguay Mobile,9.1300,RUR
596,Martinique,9.1300,RUR
596696,Martinique Mobile,9.1300,RUR
5966960,Martinique Mobile,9.1300,RUR
59669610,Martinique Mobile,9.1300,RUR
59669611,Martinique Mobile,9.1300,RUR
59669616,Martinique Mobile,9.1300,RUR
59669617,Martinique Mobile,9.1300,RUR
59669618,Martinique Mobile,9.1300,RUR
59669619,Martinique Mobile,9.1300,RUR
5966962,Martinique Mobile,9.1300,RUR
5966963,Martinique Mobile,9.1300,RUR
5966964,Martinique Mobile,9.1300,RUR
59669650,Martinique Mobile,9.1300,RUR
59669651,Martinique Mobile,9.1300,RUR
59669652,Martinique Mobile,9.1300,RUR
59669653,Martinique Mobile,9.1300,RUR
59669654,Martinique Mobile,9.1300,RUR
59669655,Martinique Mobile,9.1300,RUR
59669656,Martinique Mobile,9.1300,RUR
5966966,Martinique Mobile,9.1300,RUR
5966967,Martinique Mobile,9.1300,RUR
59669680,Martinique Mobile,9.1300,RUR
59669681,Martinique Mobile,9.1300,RUR
