CODE,PRICE,CURRENCY
180964,9.1300,RUR
1809650,9.1300,RUR
1809651,9.1300,RUR
1809652,9.1300,RUR
1809653,9.1300,RUR
1809654,9.1300,RUR
1809655,9.1300,RUR
1809656,9.1300,RUR
1809657,9.1300,RUR
1809658,9.1300,RUR
1809659,9.1300,RUR
1809660,9.1300,RUR
1809661,9.1300,RUR
1809662,9.1300,RUR
1809663,9.1300,RUR
1809664,9.1300,RUR
1809665,9.1300,RUR
1809666,9.1300,RUR
1809667,9.1300,RUR
1809668,9.1300,RUR
1809669,9.1300,RUR
1809670,9.1300,RUR
1809671,9.1300,RUR
1809672,9.1300,RUR
1809673,9.1300,RUR
1809674,9.1300,RUR
1809675,9.1300,RUR
1809676,9.1300,RUR
1809677,9.1300,RUR
1809678,9.1300,RUR
1809679,9.1300,RUR
1809693,9.1300,RUR
1809694,9.1300,RUR
1809696,9.1300,RUR
1809697,9.1300,RUR
1809698,9.1300,RUR
1809702,9.1300,RUR
1809703,9.1300,RUR
1809704,9.1300,RUR
1809705,9.1300,RUR
1809706,9.1300,RUR
1809707,9.1300,RUR
1809708,9.1300,RUR
1809709,9.1300,RUR
1809710,9.1300,RUR
1809711,9.1300,RUR
1809712,9.1300,RUR
1809713,9.1300,RUR
1809714,9.1300,RUR
1809715,9.1300,RUR
1809716,9.1300,RUR
1809717,9.1300,RUR
1809718,9.1300,RUR
1809719,9.1300,RUR
1809720,9.1300,RUR
1809721,9.1300,RUR
1809722,9.1300,RUR
1809723,9.1300,RUR
1809727,9.1300,RUR
1809729,9.1300,RUR
1809742,9.1300,RUR
1809743,9.1300,RUR
1809744,9.1300,RUR
1809747,9.1300,RUR
1809749,9.1300,RUR
1809750,9.1300,RUR
1809751,9.1300,RUR
1809752,9.1300,RUR
1809753,9.1300,RUR
1809754,9.1300,RUR
1809755,9.1300,RUR
1809756,9.1300,RUR
1809757,9.1300,RUR
1809758,9.1300,RUR
1809759,9.1300,RUR
1809760,9.1300,RUR
1809761,9.1300,RUR
1809762,9.1300,RUR
1809763,9.1300,RUR
1809764,9.1300,RUR
1809765,9.1300,RUR
1809766,9.1300,RUR
1809767,9.1300,RUR
1809768,9.1300,RUR
1809769,9.1300,RUR
1809771,9.1300,RUR
1809772,9.1300,RUR
1809773,9.1300,RUR
1809774,9.1300,RUR
1809775,9.1300,RUR
1809776,9.1300,RUR
1809777,9.1300,RUR
1809778,9.1300,RUR
1809779,9.1300,RUR
1809780,9.1300,RUR
1809781,9.1300,RUR
1809782,9.1300,RUR
1809783,9.1300,RUR
1809785,9.1300,RUR
1809786,9.1300,RUR
1809787,9.1300,RUR
1809789,9.1300,RUR
1809790,9.1300,RUR
1809791,9.1300,RUR
1809796,9.1300,RUR
1809798,9.1300,RUR
1809799,9.1300,RUR
1809801,9.1300,RUR
1809802,9.1300,RUR
1809803,9.1300,RUR
1809804,9.1300,RUR
1809805,9.1300,RUR
1809806,9.1300,RUR
1809807,9.1300,RUR
1809808,9.1300,RUR
1809810,9.1300,RUR
1809812,9.1300,RUR
1809814,9.1300,RUR
1809815,9.1300,RUR
1809816,9.1300,RUR
1809817,9.1300,RUR
1809818,9.1300,RUR
1809819,9.1300,RUR
1809820,9.1300,RUR
1809821,9.1300,RUR
1809827,9.1300,RUR
1809828,9.1300,RUR
1809829,9.1300,RUR
1809830,9.1300,RUR
1809831,9.1300,RUR
1809832,9.1300,RUR
1809834,9.1300,RUR
1809835,9.1300,RUR
1809836,9.1300,RUR
1809837,9.1300,RUR
1809838,9.1300,RUR
1809839,9.1300,RUR
1809840,9.1300,RUR
1809841,9.1300,RUR
1809842,9.1300,RUR
1809843,9.1300,RUR
1809844,9.1300,RUR
1809845,9.1300,RUR
1809846,9.1300,RUR
1809847,9.1300,RUR
1809848,9.1300,RUR
1809849,9.1300,RUR
180985,9.1300,RUR
1809850,9.1300,RUR
1809851,9.1300,RUR
1809852,9.1300,RUR
1809853,9.1300,RUR
1809854,9.1300,RUR
1809855,9.1300,RUR
1809856,9.1300,RUR
1809857,9.1300,RUR
1809858,9.1300,RUR
18098590,9.1300,RUR
18098591,9.1300,RUR
18098592,9.1300,RUR
18098593,9.1300,RUR
18098594,9.1300,RUR
18098595,9.1300,RUR
18098596,9.1300,RUR
18098597,9.1300,RUR
18098598,9.1300,RUR
180985990,9.1300,RUR
180985991,9.1300,RUR
180985992,9.1300,RUR
180985993,9.1300,RUR
180985994,9.1300,RUR
180985995,9.1300,RUR
180985996,9.1300,RUR
180985997,9.1300,RUR
180985998,9.1300,RUR
180985999,9.1300,RUR
180986,9.1300,RUR
1809871,9.1300,RUR
1809873,9.1300,RUR
1809874,9.1300,RUR
1809875,9.1300,RUR
1809876,9.1300,RUR
1809877,9.1300,RUR
1809878,9.1300,RUR
1809879,9.1300,RUR
1809880,9.1300,RUR
1809881,9.1300,RUR
1809882,9.1300,RUR
1809883,9.1300,RUR
1809884,9.1300,RUR
1809885,9.1300,RUR
1809886,9.1300,RUR
1809887,9.1300,RUR
1809888,9.1300,RUR
1809889,9.1300,RUR
1809890,9.1300,RUR
1809891,9.1300,RUR
1809894,9.1300,RUR
18098940,9.1300,RUR
18098941,9.1300,RUR
18098942,9.1300,RUR
18098943,9.1300,RUR
18098944,9.1300,RUR
18098945,9.1300,RUR
18098946,9.1300,RUR
18098947,9.1300,RUR
18098948,9.1300,RUR
18098949,9.1300,RUR
1809897,9.1300,RUR
1809899,9.1300,RUR
1809901,9.1300,RUR
1809902,9.1300,RUR
1809903,9.1300,RUR
1809904,9.1300,RUR
1809905,9.1300,RUR
1809906,9.1300,RUR
1809907,9.1300,RUR
1809908,9.1300,RUR
1809909,9.1300,RUR
1809910,9.1300,RUR
1809911,9.1300,RUR
1809912,9.1300,RUR
1809913,9.1300,RUR
1809914,9.1300,RUR
1809915,9.1300,RUR
1809916,9.1300,RUR
1809917,9.1300,RUR
1809918,9.1300,RUR
1809919,9.1300,RUR
1809923,9.1300,RUR
1809924,9.1300,RUR
1809928,9.1300,RUR
1809929,9.1300,RUR
1809931,9.1300,RUR
1809932,9.1300,RUR
1809935,9.1300,RUR
1809938,9.1300,RUR
1809939,9.1300,RUR
1809940,9.1300,RUR
1809941,9.1300,RUR
1809942,9.1300,RUR
1809943,9.1300,RUR
1809944,9.1300,RUR
1809945,9.1300,RUR
1809946,9.1300,RUR
1809949,9.1300,RUR
1809952,9.1300,RUR
1809953,9.1300,RUR
1809956,9.1300,RUR
1809958,9.1300,RUR
1809960,9.1300,RUR
1809961,9.1300,RUR
1809962,9.1300,RUR
1809963,9.1300,RUR
1809964,9.1300,RUR
1809965,9.1300,RUR
1809966,9.1300,RUR
1809967,9.1300,RUR
1809968,9.1300,RUR
1809969,9.1300,RUR
1809972,9.1300,RUR
1809973,9.1300,RUR
1809974,9.1300,RUR
1809975,9.1300,RUR
1809977,9.1300,RUR
1809978,9.1300,RUR
1809979,9.1300,RUR
1809980,9.1300,RUR
1809981,9.1300,RUR
1809982,9.1300,RUR
1809983,9.1300,RUR
1809984,9.1300,RUR
1809986,9.1300,RUR
1809988,9.1300,RUR
1809989,9.1300,RUR
1809990,9.1300,RUR
1809991,9.1300,RUR
1809992,9.1300,RUR
1809993,9.1300,RUR
1809994,9.1300,RUR
1809995,9.1300,RUR
1809996,9.1300,RUR
1809997,9.1300,RUR
1809998,9.1300,RUR
1809999,9.1300,RUR
1819,4.5000,RUR
1825,4.5000,RUR
1829,9.1300,RUR
18290,9.1300,RUR
18291,9.1300,RUR
1829200,9.1300,RUR
1829201,9.1300,RUR
1829202,9.1300,RUR
1829203,9.1300,RUR
1829204,9.1300,RUR
1829205,9.1300,RUR
1829206,9.1300,RUR
1829207,9.1300,RUR
1829208,9.1300,RUR
1829209,9.1300,RUR
1829210,9.1300,RUR
1829211,9.1300,RUR
1829212,9.1300,RUR
1829213,9.1300,RUR
1829214,9.1300,RUR
1829215,9.1300,RUR
1829216,9.1300,RUR
1829217,9.1300,RUR
1829218,9.1300,RUR
1829219,9.1300,RUR
1829220,9.1300,RUR
1829221,9.1300,RUR
1829222,9.1300,RUR
1829223,9.1300,RUR
1829224,9.1300,RUR
1829225,9.1300,RUR
1829226,9.1300,RUR
1829227,9.1300,RUR
1829228,9.1300,RUR
1829229,9.1300,RUR
1829230,9.1300,RUR
1829231,9.1300,RUR
1829232,9.1300,RUR
1829233,9.1300,RUR
1829238,9.1300,RUR
1829239,9.1300,RUR
1829240,9.1300,RUR
1829241,9.1300,RUR
1829242,9.1300,RUR
1829243,9.1300,RUR
1829244,9.1300,RUR
1829245,9.1300,RUR
1829246,9.1300,RUR
1829247,9.1300,RUR
1829248,9.1300,RUR
1829249,9.1300,RUR
1829250,9.1300,RUR
1829251,9.1300,RUR
1829252,9.1300,RUR
1829253,9.1300,RUR
1829254,9.1300,RUR
1829255,9.1300,RUR
1829256,9.1300,RUR
1829257,9.1300,RUR
1829258,9.1300,RUR
1829259,9.1300,RUR
1829260,9.1300,RUR
1829261,9.1300,RUR
1829262,9.1300,RUR
1829263,9.1300,RUR
1829264,9.1300,RUR
1829265,9.1300,RUR
1829266,9.1300,RUR
1829267,9.1300,RUR
1829268,9.1300,RUR
1829269,9.1300,RUR
1829270,9.1300,RUR
1829271,9.1300,RUR
1829272,9.1300,RUR
1829273,9.1300,RUR
1829274,9.1300,RUR
1829275,9.1300,RUR
1829276,9.1300,RUR
1829277,9.1300,RUR
1829278,9.1300,RUR
1829279,9.1300,RUR
1829280,9.1300,RUR
1829281,9.1300,RUR
1829282,9.1300,RUR
1829283,9.1300,RUR
1829284,9.1300,RUR
1829285,9.1300,RUR
1829286,9.1300,RUR
1829287,9.1300,RUR
1829288,9.1300,RUR
1829289,9.1300,RUR
1829290,9.1300,RUR
1829291,9.1300,RUR
1829292,9.1300,RUR
1829293,9.1300,RUR
1829294,9.1300,RUR
1829295,9.1300,RUR
1829296,9.1300,RUR
1829297,9.1300,RUR
1829298,9.1300,RUR
1829299,9.1300,RUR
1829300,9.1300,RUR
1829301,9.1300,RUR
1829302,9.1300,RUR
1829303,9.1300,RUR
1829304,9.1300,RUR
1829305,9.1300,RUR
1829306,9.1300,RUR
1829307,9.1300,RUR
1829308,9.1300,RUR
1829309,9.1300,RUR
1829310,9.1300,RUR
1829311,9.1300,RUR
1829312,9.1300,RUR
1829313,9.1300,RUR
1829314,9.1300,RUR
1829315,9.1300,RUR
1829316,9.1300,RUR
1829317,9.1300,RUR
1829318,9.1300,RUR
1829319,9.1300,RUR
182932,9.1300,RUR
1829320,9.1300,RUR
1829321,9.1300,RUR
1829322,9.1300,RUR
1829323,9.1300,RUR
1829324,9.1300,RUR
1829325,9.1300,RUR
1829326,9.1300,RUR
1829327,9.1300,RUR
1829328,9.1300,RUR
1829329,9.1300,RUR
1829330,9.1300,RUR
1829331,9.1300,RUR
1829332,9.1300,RUR
1829333,9.1300,RUR
1829334,9.1300,RUR
1829335,9.1300,RUR
1829336,9.1300,RUR
1829337,9.1300,RUR
1829338,9.1300,RUR
1829339,9.1300,RUR
182934,9.1300,RUR
182935,9.1300,RUR
182936,9.1300,RUR
1829370,9.1300,RUR
1829371,9.1300,RUR
1829372,9.1300,RUR
1829373,9.1300,RUR
1829374,9.1300,RUR
1829375,9.1300,RUR
1829376,9.1300,RUR
1829377,9.1300,RUR
1829378,9.1300,RUR
1829379,9.1300,RUR
1829380,9.1300,RUR
1829381,9.1300,RUR
1829382,9.1300,RUR
1829383,9.1300,RUR
1829384,9.1300,RUR
1829385,9.1300,RUR
1829386,9.1300,RUR
1829387,9.1300,RUR
1829388,9.1300,RUR
1829389,9.1300,RUR
1829390,9.1300,RUR
1829391,9.1300,RUR
1829392,9.1300,RUR
1829393,9.1300,RUR
1829394,9.1300,RUR
1829395,9.1300,RUR
1829396,9.1300,RUR
1829397,9.1300,RUR
1829398,9.1300,RUR
1829399,9.1300,RUR
1829400,9.1300,RUR
1829401,9.1300,RUR
1829402,9.1300,RUR
1829403,9.1300,RUR
1829404,9.1300,RUR
1829405,9.1300,RUR
1829406,9.1300,RUR
1829407,9.1300,RUR
1829408,9.1300,RUR
1829409,9.1300,RUR
1829410,9.1300,RUR
1829411,9.1300,RUR
1829412,9.1300,RUR
1829413,9.1300,RUR
1829414,9.1300,RUR
1829415,9.1300,RUR
1829416,9.1300,RUR
1829417,9.1300,RUR
1829418,9.1300,RUR
1829419,9.1300,RUR
1829420,9.1300,RUR
1829421,9.1300,RUR
1829422,9.1300,RUR
1829423,9.1300,RUR
1829424,9.1300,RUR
1829425,9.1300,RUR
1829426,9.1300,RUR
1829427,9.1300,RUR
1829428,9.1300,RUR
1829429,9.1300,RUR
1829430,9.1300,RUR
1829431,9.1300,RUR
1829432,9.1300,RUR
1829433,9.1300,RUR
1829434,9.1300,RUR
1829435,9.1300,RUR
1829436,9.1300,RUR
1829437,9.1300,RUR
1829438,9.1300,RUR
1829439,9.1300,RUR
1829440,9.1300,RUR
1829441,9.1300,RUR
1829442,9.1300,RUR
1829443,9.1300,RUR
1829444,9.1300,RUR
1829445,9.1300,RUR
1829446,9.1300,RUR
1829447,9.1300,RUR
1829448,9.1300,RUR
1829449,9.1300,RUR
1829450,9.1300,RUR
1829451,9.1300,RUR
1829452,9.1300,RUR
1829453,9.1300,RUR
1829454,9.1300,RUR
1829455,9.1300,RUR
1829456,9.1300,RUR
1829457,9.1300,RUR
1829458,9.1300,RUR
1829459,9.1300,RUR
182946,9.1300,RUR
1829460,9.1300,RUR
1829461,9.1300,RUR
1829462,9.1300,RUR
1829463,9.1300,RUR
1829464,9.1300,RUR
1829465,9.1300,RUR
1829466,9.1300,RUR
1829467,9.1300,RUR
1829468,9.1300,RUR
1829469,9.1300,RUR
182947,9.1300,RUR
1829470,9.1300,RUR
1829471,9.1300,RUR
1829472,9.1300,RUR
1829473,9.1300,RUR
1829474,9.1300,RUR
1829475,9.1300,RUR
1829476,9.1300,RUR
1829477,9.1300,RUR
1829478,9.1300,RUR
1829479,9.1300,RUR
182948,9.1300,RUR
182949,9.1300,RUR
1829490,9.1300,RUR
1829491,9.1300,RUR
1829492,9.1300,RUR
1829493,9.1300,RUR
1829494,9.1300,RUR
1829495,9.1300,RUR
1829496,9.1300,RUR
1829497,9.1300,RUR
1829498,9.1300,RUR
1829499,9.1300,RUR
1829500,9.1300,RUR
1829501,9.1300,RUR
1829502,9.1300,RUR
1829503,9.1300,RUR
1829504,9.1300,RUR
1829505,9.1300,RUR
1829506,9.1300,RUR
1829507,9.1300,RUR
1829508,9.1300,RUR
1829509,9.1300,RUR
182951,9.1300,RUR
1829510,9.1300,RUR
1829511,9.1300,RUR
1829512,9.1300,RUR
1829513,9.1300,RUR
1829514,9.1300,RUR
1829515,9.1300,RUR
1829516,9.1300,RUR
1829517,9.1300,RUR
1829518,9.1300,RUR
1829519,9.1300,RUR
182952,9.1300,RUR
1829530,9.1300,RUR
1829531,9.1300,RUR
1829532,9.1300,RUR
1829533,9.1300,RUR
1829534,9.1300,RUR
1829535,9.1300,RUR
1829536,9.1300,RUR
1829537,9.1300,RUR
1829538,9.1300,RUR
1829539,9.1300,RUR
182954,9.1300,RUR
1829540,9.1300,RUR
1829541,9.1300,RUR
1829542,9.1300,RUR
1829543,9.1300,RUR
1829544,9.1300,RUR
1829545,9.1300,RUR
1829546,9.1300,RUR
1829547,9.1300,RUR
1829548,9.1300,RUR
1829549,9.1300,RUR
182955,9.1300,RUR
1829550,9.1300,RUR
1829551,9.1300,RUR
1829552,9.1300,RUR
1829553,9.1300,RUR
1829554,9.1300,RUR
1829555,9.1300,RUR
1829556,9.1300,RUR
1829557,9.1300,RUR
1829558,9.1300,RUR
1829559,9.1300,RUR
1829560,9.1300,RUR
1829561,9.1300,RUR
1829562,9.1300,RUR
1829563,9.1300,RUR
1829564,9.1300,RUR
1829565,9.1300,RUR
1829566,9.1300,RUR
1829567,9.1300,RUR
1829568,9.1300,RUR
1829569,9.1300,RUR
1829570,9.1300,RUR
1829571,9.1300,RUR
1829572,9.1300,RUR
1829573,9.1300,RUR
1829574,9.1300,RUR
1829575,9.1300,RUR
1829576,9.1300,RUR
1829577,9.1300,RUR
1829578,9.1300,RUR
1829579,9.1300,RUR
1829580,9.1300,RUR
1829581,9.1300,RUR
1829582,9.1300,RUR
1829583,9.1300,RUR
1829584,9.1300,RUR
1829585,9.1300,RUR
1829586,9.1300,RUR
1829587,9.1300,RUR
1829588,9.1300,RUR
1829589,9.1300,RUR
182959,9.1300,RUR
1829591,9.1300,RUR
1829592,9.1300,RUR
1829598,9.1300,RUR
1829599,9.1300,RUR
1829600,9.1300,RUR
1829601,9.1300,RUR
1829602,9.1300,RUR
1829603,9.1300,RUR
1829604,9.1300,RUR
1829605,9.1300,RUR
1829606,9.1300,RUR
1829607,9.1300,RUR
1829608,9.1300,RUR
1829609,9.1300,RUR
1829610,9.1300,RUR
1829611,9.1300,RUR
1829612,9.1300,RUR
1829613,9.1300,RUR
1829614,9.1300,RUR
1829615,9.1300,RUR
1829616,9.1300,RUR
1829617,9.1300,RUR
1829618,9.1300,RUR
1829619,9.1300,RUR
182962,9.1300,RUR
1829620,9.1300,RUR
1829621,9.1300,RUR
1829622,9.1300,RUR
1829623,9.1300,RUR
1829624,9.1300,RUR
1829625,9.1300,RUR
1829626,9.1300,RUR
1829627,9.1300,RUR
1829628,9.1300,RUR
1829629,9.1300,RUR
1829630,9.1300,RUR
1829631,9.1300,RUR
1829632,9.1300,RUR
1829633,9.1300,RUR
1829634,9.1300,RUR
1829635,9.1300,RUR
1829636,9.1300,RUR
1829637,9.1300,RUR
1829638,9.1300,RUR
1829639,9.1300,RUR
1829640,9.1300,RUR
1829641,9.1300,RUR
1829642,9.1300,RUR
1829643,9.1300,RUR
1829644,9.1300,RUR
1829645,9.1300,RUR
1829646,9.1300,RUR
1829647,9.1300,RUR
1829648,9.1300,RUR
1829649,9.1300,RUR
182965,9.1300,RUR
1829650,9.1300,RUR
1829651,9.1300,RUR
1829652,9.1300,RUR
1829653,9.1300,RUR
1829654,9.1300,RUR
1829655,9.1300,RUR
1829656,9.1300,RUR
1829657,9.1300,RUR
1829658,9.1300,RUR
1829659,9.1300,RUR
1829660,9.1300,RUR
1829661,9.1300,RUR
1829662,9.1300,RUR
1829663,9.1300,RUR
1829664,9.1300,RUR
1829665,9.1300,RUR
1829666,9.1300,RUR
1829667,9.1300,RUR
1829668,9.1300,RUR
1829669,9.1300,RUR
1829670,9.1300,RUR
1829671,9.1300,RUR
1829672,9.1300,RUR
1829673,9.1300,RUR
1829674,9.1300,RUR
1829675,9.1300,RUR
1829676,9.1300,RUR
1829677,9.1300,RUR
1829678,9.1300,RUR
1829679,9.1300,RUR
1829680,9.1300,RUR
1829681,9.1300,RUR
1829682,9.1300,RUR
1829683,9.1300,RUR
1829684,9.1300,RUR
1829685,9.1300,RUR
1829686,9.1300,RUR
1829687,9.1300,RUR
1829688,9.1300,RUR
1829689,9.1300,RUR
1829690,9.1300,RUR
1829691,9.1300,RUR
1829692,9.1300,RUR
1829693,9.1300,RUR
1829694,9.1300,RUR
1829695,9.1300,RUR
1829696,9.1300,RUR
1829697,9.1300,RUR
1829698,9.1300,RUR
1829699,9.1300,RUR
1829700,9.1300,RUR
1829701,9.1300,RUR
1829702,9.1300,RUR
1829703,9.1300,RUR
1829704,9.1300,RUR
1829705,9.1300,RUR
1829706,9.1300,RUR
1829707,9.1300,RUR
1829708,9.1300,RUR
1829709,9.1300,RUR
1829710,9.1300,RUR
1829711,9.1300,RUR
1829712,9.1300,RUR
1829713,9.1300,RUR
1829714,9.1300,RUR
1829715,9.1300,RUR
1829716,9.1300,RUR
1829717,9.1300,RUR
1829718,9.1300,RUR
1829719,9.1300,RUR
1829720,9.1300,RUR
1829721,9.1300,RUR
1829722,9.1300,RUR
1829723,9.1300,RUR
1829724,9.1300,RUR
1829725,9.1300,RUR
1829726,9.1300,RUR
1829727,9.1300,RUR
1829728,9.1300,RUR
1829729,9.1300,RUR
1829730,9.1300,RUR
1829731,9.1300,RUR
1829732,9.1300,RUR
1829733,9.1300,RUR
1829734,9.1300,RUR
1829735,9.1300,RUR
1829736,9.1300,RUR
1829737,9.1300,RUR
1829738,9.1300,RUR
1829739,9.1300,RUR
1829740,9.1300,RUR
1829741,9.1300,RUR
1829742,9.1300,RUR
1829743,9.1300,RUR
1829744,9.1300,RUR
1829745,9.1300,RUR
1829746,9.1300,RUR
1829747,9.1300,RUR
1829748,9.1300,RUR
1829749,9.1300,RUR
1829750,9.1300,RUR
1829751,9.1300,RUR
1829752,9.1300,RUR
1829753,9.1300,RUR
1829754,9.1300,RUR
1829755,9.1300,RUR
18297550,9.1300,RUR
18297551,9.1300,RUR
18297552,9.1300,RUR
18297553,9.1300,RUR
18297554,9.1300,RUR
18297555,9.1300,RUR
18297556,9.1300,RUR
18297557,9.1300,RUR
18297558,9.1300,RUR
18297559,9.1300,RUR
1829756,9.1300,RUR
1829757,9.1300,RUR
1829758,9.1300,RUR
1829759,9.1300,RUR
182976,9.1300,RUR
1829760,9.1300,RUR
1829761,9.1300,RUR
1829762,9.1300,RUR
1829763,9.1300,RUR
1829764,9.1300,RUR
1829765,9.1300,RUR
1829766,9.1300,RUR
1829767,9.1300,RUR
1829768,9.1300,RUR
1829769,9.1300,RUR
1829770,9.1300,RUR
1829771,9.1300,RUR
1829772,9.1300,RUR
1829773,9.1300,RUR
1829774,9.1300,RUR
1829775,9.1300,RUR
1829776,9.1300,RUR
1829777,9.1300,RUR
1829778,9.1300,RUR
1829779,9.1300,RUR
1829780,9.1300,RUR
1829781,9.1300,RUR
1829782,9.1300,RUR
1829783,9.1300,RUR
1829784,9.1300,RUR
1829785,9.1300,RUR
1829786,9.1300,RUR
1829787,9.1300,RUR
1829788,9.1300,RUR
1829789,9.1300,RUR
1829790,9.1300,RUR
1829791,9.1300,RUR
1829792,9.1300,RUR
1829793,9.1300,RUR
1829794,9.1300,RUR
1829795,9.1300,RUR
1829796,9.1300,RUR
1829797,9.1300,RUR
1829798,9.1300,RUR
1829799,9.1300,RUR
1829800,9.1300,RUR
1829801,9.1300,RUR
1829802,9.1300,RUR
1829803,9.1300,RUR
1829804,9.1300,RUR
1829805,9.1300,RUR
1829806,9.1300,RUR
1829807,9.1300,RUR
1829808,9.1300,RUR
1829809,9.1300,RUR
1829810,9.1300,RUR
1829811,9.1300,RUR
1829812,9.1300,RUR
1829813,9.1300,RUR
1829814,9.1300,RUR
1829815,9.1300,RUR
1829816,9.1300,RUR
1829817,9.1300,RUR
1829818,9.1300,RUR
1829819,9.1300,RUR
1829820,9.1300,RUR
1829821,9.1300,RUR
1829822,9.1300,RUR
1829823,9.1300,RUR
1829824,9.1300,RUR
1829825,9.1300,RUR
1829826,9.1300,RUR
1829827,9.1300,RUR
1829828,9.1300,RUR
1829829,9.1300,RUR
1829830,9.1300,RUR
1829831,9.1300,RUR
1829832,9.1300,RUR
1829833,9.1300,RUR
1829834,9.1300,RUR
1829835,9.1300,RUR
1829836,9.1300,RUR
1829837,9.1300,RUR
1829838,9.1300,RUR
1829839,9.1300,RUR
1829840,9.1300,RUR
1829841,9.1300,RUR
1829842,9.1300,RUR
1829843,9.1300,RUR
1829844,9.1300,RUR
1829845,9.1300,RUR
1829846,9.1300,RUR
1829847,9.1300,RUR
1829848,9.1300,RUR
1829849,9.1300,RUR
1829850,9.1300,RUR
1829851,9.1300,RUR
1829852,9.1300,RUR
1829853,9.1300,RUR
1829854,9.1300,RUR
1829855,9.1300,RUR
1829856,9.1300,RUR
1829857,9.1300,RUR
1829858,9.1300,RUR
1829859,9.1300,RUR
1829860,9.1300,RUR
1829861,9.1300,RUR
1829862,9.1300,RUR
1829863,9.1300,RUR
1829864,9.1300,RUR
1829865,9.1300,RUR
1829866,9.1300,RUR
1829867,9.1300,RUR
1829868,9.1300,RUR
1829869,9.1300,RUR
1829870,9.1300,RUR
1829871,9.1300,RUR
1829872,9.1300,RUR
1829873,9.1300,RUR
1829874,9.1300,RUR
1829875,9.1300,RUR
1829876,9.1300,RUR
1829877,9.1300,RUR
1829878,9.1300,RUR
1829879,9.1300,RUR
1829880,9.1300,RUR
1829881,9.1300,RUR
1829882,9.1300,RUR
1829883,9.1300,RUR
1829884,9.1300,RUR
1829885,9.1300,RUR
1829886,9.1300,RUR
1829887,9.1300,RUR
1829888,9.1300,RUR
1829889,9.1300,RUR
1829890,9.1300,RUR
1829891,9.1300,RUR
1829892,9.1300,RUR
1829893,9.1300,RUR
1829894,9.1300,RUR
1829895,9.1300,RUR
1829896,9.1300,RUR
1829897,9.1300,RUR
1829898,9.1300,RUR
1829899,9.1300,RUR
1829900,9.1300,RUR
1829901,9.1300,RUR
1829902,9.1300,RUR
1829903,9.1300,RUR
1829904,9.1300,RUR
1829905,9.1300,RUR
1829906,9.1300,RUR
1829907,9.1300,RUR
1829908,9.1300,RUR
1829909,9.1300,RUR
1829910,9.1300,RUR
1829911,9.1300,RUR
1829912,9.1300,RUR
1829913,9.1300,RUR
1829914,9.1300,RUR
1829915,9.1300,RUR
1829916,9.1300,RUR
1829917,9.1300,RUR
1829918,9.1300,RUR
1829919,9.1300,RUR
1829920,9.1300,RUR
1829921,9.1300,RUR
1829922,9.1300,RUR
1829923,9.1300,RUR
1829924,9.1300,RUR
1829925,9.1300,RUR
1829926,9.1300,RUR
1829927,9.1300,RUR
1829928,9.1300,RUR
1829929,9.1300,RUR
1829930,9.1300,RUR
1829931,9.1300,RUR
1829932,9.1300,RUR
1829933,9.1300,RUR
1829934,9.1300,RUR
1829935,9.1300,RUR
1829936,9.1300,RUR
1829937,9.1300,RUR
1829938,9.1300,RUR
1829939,9.1300,RUR
1829940,9.1300,RUR
1829941,9.1300,RUR
1829942,9.1300,RUR
1829943,9.1300,RUR
1829944,9.1300,RUR
1829945,9.1300,RUR
1829946,9.1300,RUR
1829947,9.1300,RUR
18299470,9.1300,RUR
18299471,9.1300,RUR
18299473,9.1300,RUR
18299474,9.1300,RUR
18299475,9.1300,RUR
18299476,9.1300,RUR
18299477,9.1300,RUR
18299478,9.1300,RUR
18299479,9.1300,RUR
1829948,9.1300,RUR
1829949,9.1300,RUR
1829950,9.1300,RUR
1829951,9.1300,RUR
1829952,9.1300,RUR
1829953,9.1300,RUR
1829954,9.1300,RUR
1829955,9.1300,RUR
1829956,9.1300,RUR
1829957,9.1300,RUR
1829958,9.1300,RUR
1829959,9.1300,RUR
182996,9.1300,RUR
1829960,9.1300,RUR
1829961,9.1300,RUR
1829962,9.1300,RUR
1829963,9.1300,RUR
1829964,9.1300,RUR
1829965,9.1300,RUR
1829966,9.1300,RUR
1829967,9.1300,RUR
1829968,9.1300,RUR
1829969,9.1300,RUR
1829970,9.1300,RUR
1829971,9.1300,RUR
1829972,9.1300,RUR
1829973,9.1300,RUR
1829974,9.1300,RUR
1829975,9.1300,RUR
1829976,9.1300,RUR
1829977,9.1300,RUR
1829978,9.1300,RUR
1829979,9.1300,RUR
1829980,9.1300,RUR
1829981,9.1300,RUR
1829982,9.1300,RUR
1829983,9.1300,RUR
1829984,9.1300,RUR
1829985,9.1300,RUR
1829986,9.1300,RUR
1829987,9.1300,RUR
1829988,9.1300,RUR
1829989,9.1300,RUR
1829990,9.1300,RUR
1829991,9.1300,RUR
1829992,9.1300,RUR
1829993,9.1300,RUR
1829994,9.1300,RUR
1829995,9.1300,RUR
1829996,9.1300,RUR
1829997,9.1300,RUR
1829998,9.1300,RUR
1829999,9.1300,RUR
1849,9.1300,RUR
1867,4.5000,RUR
1868221,9.1300,RUR
1868222,9.1300,RUR
1868223,9.1300,RUR
1868224,9.1300,RUR
186829,9.1300,RUR
1868290,9.1300,RUR
1868291,9.1300,RUR
1868292,9.1300,RUR
1868293,9.1300,RUR
