CODE,CNT
1809882,Dominican Republic Mobile
1809883,Dominican Republic Mobile
1809884,Dominican Republic Mobile
1809885,Dominican Republic Mobile
1809886,Dominican Republic Mobile
1809888,Dominican Republic Mobile
1809889,Dominican Republic Mobile
1809890,Dominican Republic Mobile
1809891,Dominican Republic Mobile
1809897,Dominican Republic Mobile
1809899,Dominican Republic Mobile
1809901,Dominican Republic Mobile
1809902,Dominican Republic Mobile
1809903,Dominican Republic Mobile
1809904,Dominican Republic Mobile
1809905,Dominican Republic Mobile
1809906,Dominican Republic Mobile
1809907,Dominican Republic Mobile
1809909,Dominican Republic Mobile
1809910,Dominican Republic Mobile
1809912,Dominican Republic Mobile
1809913,Dominican Republic Mobile
1809914,Dominican Republic Mobile
1809915,Dominican Republic Mobile
1809916,Dominican Republic Mobile
1809917,Dominican Republic Mobile
1809918,Dominican Republic Mobile
1809919,Dominican Republic Mobile
1809923,Dominican Republic Mobile
1809924,Dominican Republic Mobile
1809928,Dominican Republic Mobile
1809929,Dominican Republic Mobile
1809931,Dominican Republic Mobile
1809932,Dominican Republic Mobile
1809935,Dominican Republic Mobile
1809938,Dominican Republic Mobile
1809939,Dominican Republic Mobile
1809940,Dominican Republic Mobile
1809941,Dominican Republic Mobile
1809942,Dominican Republic Mobile
1809943,Dominican Republic Mobile
1809944,Dominican Republic Mobile
1809945,Dominican Republic Mobile
1809946,Dominican Republic Mobile
1809949,Dominican Republic Mobile
1809952,Dominican Republic Mobile
1809953,Dominican Republic Mobile
1809956,Dominican Republic Mobile
1809958,Dominican Republic Mobile
1809961,Dominican Republic Mobile
1809962,Dominican Republic Mobile
1809963,Dominican Republic Mobile
1809964,Dominican Republic Mobile
1809965,Dominican Republic Mobile
1809966,Dominican Republic Mobile
1809967,Dominican Republic Mobile
1809968,Dominican Republic Mobile
1809969,Dominican Republic Mobile
1809972,Dominican Republic Mobile
1809973,Dominican Republic Mobile
1809974,Dominican Republic Mobile
1809975,Dominican Republic Mobile
1809977,Dominican Republic Mobile
1809978,Dominican Republic Mobile
1809979,Dominican Republic Mobile
1809980,Dominican Republic Mobile
1809981,Dominican Republic Mobile
1809982,Dominican Republic Mobile
1809983,Dominican Republic Mobile
1809984,Dominican Republic Mobile
1809986,Dominican Republic Mobile
1809988,Dominican Republic Mobile
1809989,Dominican Republic Mobile
180999,Dominican Republic Mobile
1810,USA
1812,USA
1813,USA
1814,USA
1815,USA
1816,USA
1817,USA
1818,USA
1819,Canada
1819264,Canada
1819268,Canada
1825,Canada
1828,USA
1829,Dominican Republic
1829201,Dominican Republic Mobile
1829202,Dominican Republic Mobile
1829203,Dominican Republic Mobile
1829204,Dominican Republic Mobile
1829205,Dominican Republic Mobile
1829206,Dominican Republic Mobile
1829207,Dominican Republic Mobile
1829208,Dominican Republic Mobile
1829209,Dominican Republic Mobile
1829210,Dominican Republic Mobile
1829212,Dominican Republic Mobile
1829213,Dominican Republic Mobile
1829214,Dominican Republic Mobile
1829215,Dominican Republic Mobile
1829216,Dominican Republic Mobile
1829217,Dominican Republic Mobile
1829218,Dominican Republic Mobile
1829219,Dominican Republic Mobile
1829220,Dominican Republic Mobile
1829221,Dominican Republic Mobile
1829222,Dominican Republic Mobile
1829223,Dominican Republic Mobile
1829224,Dominican Republic Mobile
1829225,Dominican Republic Mobile
1829228,Dominican Republic Mobile
1829230,Dominican Republic Mobile
1829232,Dominican Republic Mobile
1829233,Dominican Republic Mobile
18292417,Dominican Republic Mobile
1829246,Dominican Republic Mobile
1829248,Dominican Republic Mobile
1829250,Dominican Republic Mobile
1829252,Dominican Republic Mobile
1829255,Dominican Republic Mobile
1829257,Dominican Republic Mobile
1829258,Dominican Republic Mobile
1829259,Dominican Republic Mobile
182926,Dominican Republic Mobile
182927,Dominican Republic Mobile
182928,Dominican Republic Mobile
182929,Dominican Republic Mobile
1829301,Dominican Republic Mobile
1829302,Dominican Republic Mobile
1829303,Dominican Republic Mobile
1829304,Dominican Republic Mobile
1829305,Dominican Republic Mobile
1829306,Dominican Republic Mobile
1829307,Dominican Republic Mobile
1829308,Dominican Republic Mobile
1829309,Dominican Republic Mobile
1829310,Dominican Republic Mobile
1829312,Dominican Republic Mobile
1829313,Dominican Republic Mobile
1829314,Dominican Republic Mobile
1829315,Dominican Republic Mobile
1829316,Dominican Republic Mobile
1829317,Dominican Republic Mobile
1829318,Dominican Republic Mobile
1829319,Dominican Republic Mobile
182932,Dominican Republic Mobile
182933,Dominican Republic Mobile
182934,Dominican Republic Mobile
182935,Dominican Republic Mobile
182936,Dominican Republic Mobile
1829370,Dominican Republic Mobile
1829371,Dominican Republic Mobile
1829372,Dominican Republic Mobile
1829373,Dominican Republic Mobile
1829374,Dominican Republic Mobile
1829375,Dominican Republic Mobile
1829376,Dominican Republic Mobile
1829377,Dominican Republic Mobile
1829379,Dominican Republic Mobile
182938,Dominican Republic Mobile
182939,Dominican Republic Mobile
1829401,Dominican Republic Mobile
1829402,Dominican Republic Mobile
1829403,Dominican Republic Mobile
1829404,Dominican Republic Mobile
1829405,Dominican Republic Mobile
1829406,Dominican Republic Mobile
1829407,Dominican Republic Mobile
1829408,Dominican Republic Mobile
1829409,Dominican Republic Mobile
1829410,Dominican Republic Mobile
1829412,Dominican Republic Mobile
1829413,Dominican Republic Mobile
1829414,Dominican Republic Mobile
1829415,Dominican Republic Mobile
1829416,Dominican Republic Mobile
1829417,Dominican Republic Mobile
1829418,Dominican Republic Mobile
1829419,Dominican Republic Mobile
182942,Dominican Republic Mobile
1829430,Dominican Republic Mobile
1829431,Dominican Republic Mobile
1829432,Dominican Republic Mobile
1829436,Dominican Republic Mobile
1829437,Dominican Republic Mobile
1829438,Dominican Republic Mobile
1829439,Dominican Republic Mobile
182944,Dominican Republic Mobile
182945,Dominican Republic Mobile
182946,Dominican Republic Mobile
1829470,Dominican Republic Mobile
1829471,Dominican Republic Mobile
1829472,Dominican Republic Mobile
1829474,Dominican Republic Mobile
1829475,Dominican Republic Mobile
1829477,Dominican Republic Mobile
1829478,Dominican Republic Mobile
1829479,Dominican Republic Mobile
1829491,Dominican Republic Mobile
1829492,Dominican Republic Mobile
1829493,Dominican Republic Mobile
1829494,Dominican Republic Mobile
1829496,Dominican Republic Mobile
1829497,Dominican Republic Mobile
1829498,Dominican Republic Mobile
1829499,Dominican Republic Mobile
1829502,Dominican Republic Mobile
1829504,Dominican Republic Mobile
1829505,Dominican Republic Mobile
1829506,Dominican Republic Mobile
1829508,Dominican Republic Mobile
1829509,Dominican Republic Mobile
1829510,Dominican Republic Mobile
1829512,Dominican Republic Mobile
1829513,Dominican Republic Mobile
1829514,Dominican Republic Mobile
1829515,Dominican Republic Mobile
1829517,Dominican Republic Mobile
1829518,Dominican Republic Mobile
1829519,Dominican Republic Mobile
182952,Dominican Republic Mobile
1829531,Dominican Republic Mobile
1829532,Dominican Republic Mobile
1829533,Dominican Republic Mobile
1829534,Dominican Republic Mobile
1829536,Dominican Republic Mobile
1829537,Dominican Republic Mobile
1829539,Dominican Republic Mobile
1829540,Dominican Republic Mobile
1829542,Dominican Republic Mobile
1829543,Dominican Republic Mobile
1829546,Dominican Republic Mobile
1829548,Dominican Republic Mobile
1829549,Dominican Republic Mobile
1829550,Dominican Republic Mobile
1829551,Dominican Republic Mobile
1829552,Dominican Republic Mobile
1829553,Dominican Republic Mobile
1829554,Dominican Republic Mobile
1829556,Dominican Republic Mobile
1829557,Dominican Republic Mobile
1829558,Dominican Republic Mobile
1829559,Dominican Republic Mobile
1829560,Dominican Republic Mobile
1829561,Dominican Republic Mobile
1829562,Dominican Republic Mobile
1829563,Dominican Republic Mobile
1829564,Dominican Republic Mobile
1829566,Dominican Republic Mobile
1829568,Dominican Republic Mobile
1829569,Dominican Republic Mobile
1829570,Dominican Republic Mobile
1829571,Dominican Republic Mobile
1829572,Dominican Republic Mobile
1829573,Dominican Republic Mobile
1829574,Dominican Republic Mobile
1829576,Dominican Republic Mobile
1829577,Dominican Republic Mobile
1829578,Dominican Republic Mobile
1829579,Dominican Republic Mobile
1829580,Dominican Republic Mobile
1829584,Dominican Republic Mobile
1829585,Dominican Republic Mobile
1829586,Dominican Republic Mobile
1829587,Dominican Republic Mobile
1829589,Dominican Republic Mobile
1829591,Dominican Republic Mobile
1829592,Dominican Republic Mobile
1829598,Dominican Republic Mobile
1829599,Dominican Republic Mobile
1829601,Dominican Republic Mobile
1829602,Dominican Republic Mobile
1829603,Dominican Republic Mobile
1829604,Dominican Republic Mobile
1829605,Dominican Republic Mobile
1829606,Dominican Republic Mobile
1829610,Dominican Republic Mobile
1829613,Dominican Republic Mobile
1829616,Dominican Republic Mobile
1829618,Dominican Republic Mobile
1829619,Dominican Republic Mobile
1829629,Dominican Republic Mobile
182963,Dominican Republic Mobile
182964,Dominican Republic Mobile
182965,Dominican Republic Mobile
1829660,Dominican Republic Mobile
1829661,Dominican Republic Mobile
1829662,Dominican Republic Mobile
1829663,Dominican Republic Mobile
1829664,Dominican Republic Mobile
1829665,Dominican Republic Mobile
1829667,Dominican Republic Mobile
1829668,Dominican Republic Mobile
1829669,Dominican Republic Mobile
182967,Dominican Republic Mobile
1829680,Dominican Republic Mobile
1829682,Dominican Republic Mobile
1829683,Dominican Republic Mobile
1829684,Dominican Republic Mobile
1829685,Dominican Republic Mobile
1829686,Dominican Republic Mobile
1829689,Dominican Republic Mobile
182969,Dominican Republic Mobile
1829701,Dominican Republic Mobile
1829702,Dominican Republic Mobile
1829703,Dominican Republic Mobile
1829704,Dominican Republic Mobile
1829705,Dominican Republic Mobile
1829706,Dominican Republic Mobile
1829707,Dominican Republic Mobile
1829708,Dominican Republic Mobile
1829709,Dominican Republic Mobile
1829710,Dominican Republic Mobile
1829712,Dominican Republic Mobile
1829713,Dominican Republic Mobile
1829714,Dominican Republic Mobile
1829715,Dominican Republic Mobile
1829716,Dominican Republic Mobile
1829717,Dominican Republic Mobile
1829718,Dominican Republic Mobile
1829719,Dominican Republic Mobile
1829720,Dominican Republic Mobile
1829721,Dominican Republic Mobile
1829722,Dominican Republic Mobile
1829723,Dominican Republic Mobile
1829725,Dominican Republic Mobile
1829726,Dominican Republic Mobile
1829727,Dominican Republic Mobile
1829728,Dominican Republic Mobile
1829729,Dominican Republic Mobile
1829730,Dominican Republic Mobile
1829731,Dominican Republic Mobile
1829740,Dominican Republic Mobile
1829741,Dominican Republic Mobile
1829742,Dominican Republic Mobile
1829743,Dominican Republic Mobile
1829744,Dominican Republic Mobile
1829745,Dominican Republic Mobile
1829747,Dominican Republic Mobile
1829748,Dominican Republic Mobile
1829749,Dominican Republic Mobile
182975,Dominican Republic Mobile
182976,Dominican Republic Mobile
182977,Dominican Republic Mobile
182978,Dominican Republic Mobile
182979,Dominican Republic Mobile
1829801,Dominican Republic Mobile
1829802,Dominican Republic Mobile
1829803,Dominican Republic Mobile
1829804,Dominican Republic Mobile
1829805,Dominican Republic Mobile
1829806,Dominican Republic Mobile
1829807,Dominican Republic Mobile
1829808,Dominican Republic Mobile
1829810,Dominican Republic Mobile
1829812,Dominican Republic Mobile
1829814,Dominican Republic Mobile
1829815,Dominican Republic Mobile
1829816,Dominican Republic Mobile
1829817,Dominican Republic Mobile
1829818,Dominican Republic Mobile
1829819,Dominican Republic Mobile
1829820,Dominican Republic Mobile
1829821,Dominican Republic Mobile
1829826,Dominican Republic Mobile
1829827,Dominican Republic Mobile
1829828,Dominican Republic Mobile
1829830,Dominican Republic Mobile
1829835,Dominican Republic Mobile
1829836,Dominican Republic Mobile
1829837,Dominican Republic Mobile
1829838,Dominican Republic Mobile
1829839,Dominican Republic Mobile
182984,Dominican Republic Mobile
182985,Dominican Republic Mobile
182986,Dominican Republic Mobile
182987,Dominican Republic Mobile
1829880,Dominican Republic Mobile
1829881,Dominican Republic Mobile
1829882,Dominican Republic Mobile
1829883,Dominican Republic Mobile
1829884,Dominican Republic Mobile
1829885,Dominican Republic Mobile
1829886,Dominican Republic Mobile
1829887,Dominican Republic Mobile
1829889,Dominican Republic Mobile
1829890,Dominican Republic Mobile
1829891,Dominican Republic Mobile
1829892,Dominican Republic Mobile
1829894,Dominican Republic Mobile
1829898,Dominican Republic Mobile
1829899,Dominican Republic Mobile
1829901,Dominican Republic Mobile
1829902,Dominican Republic Mobile
1829903,Dominican Republic Mobile
1829904,Dominican Republic Mobile
1829905,Dominican Republic Mobile
1829906,Dominican Republic Mobile
1829907,Dominican Republic Mobile
1829908,Dominican Republic Mobile
1829909,Dominican Republic Mobile
1829910,Dominican Republic Mobile
1829912,Dominican Republic Mobile
1829913,Dominican Republic Mobile
1829914,Dominican Republic Mobile
1829915,Dominican Republic Mobile
1829916,Dominican Republic Mobile
1829917,Dominican Republic Mobile
1829918,Dominican Republic Mobile
1829919,Dominican Republic Mobile
182992,Dominican Republic Mobile
182993,Dominican Republic Mobile
1829940,Dominican Republic Mobile
1829941,Dominican Republic Mobile
1829942,Dominican Republic Mobile
1829943,Dominican Republic Mobile
1829944,Dominican Republic Mobile
1829945,Dominican Republic Mobile
1829957,Dominican Republic Mobile
1829958,Dominican Republic Mobile
1829959,Dominican Republic Mobile
182996,Dominican Republic Mobile
1829970,Dominican Republic Mobile
1829972,Dominican Republic Mobile
1829973,Dominican Republic Mobile
1829974,Dominican Republic Mobile
1829975,Dominican Republic Mobile
1829977,Dominican Republic Mobile
1829978,Dominican Republic Mobile
1829979,Dominican Republic Mobile
182998,Dominican Republic Mobile
1829990,Dominican Republic Mobile
1829991,Dominican Republic Mobile
1829993,Dominican Republic Mobile
1829994,Dominican Republic Mobile
1830,USA
1831,USA
1832,USA
1843,USA
1844,USA
1845,USA
1847,USA
1848,USA
1849,Dominican Republic
1849201,Dominican Republic Mobile
1849203,Dominican Republic Mobile
1849205,Dominican Republic Mobile
1849206,Dominican Republic Mobile
1849207,Dominican Republic Mobile
1849208,Dominican Republic Mobile
1849209,Dominican Republic Mobile
1849210,Dominican Republic Mobile
1849212,Dominican Republic Mobile
1849213,Dominican Republic Mobile
1849214,Dominican Republic Mobile
1849215,Dominican Republic Mobile
1849216,Dominican Republic Mobile
1849217,Dominican Republic Mobile
1849218,Dominican Republic Mobile
1849219,Dominican Republic Mobile
184922,Dominican Republic Mobile
1849230,Dominican Republic Mobile
1849231,Dominican Republic Mobile
1849232,Dominican Republic Mobile
1849233,Dominican Republic Mobile
1849234,Dominican Republic Mobile
1849235,Dominican Republic Mobile
1849239,Dominican Republic Mobile
184924,Dominican Republic Mobile
184925,Dominican Republic Mobile
184926,Dominican Republic Mobile
184927,Dominican Republic Mobile
1849280,Dominican Republic Mobile
1849281,Dominican Republic Mobile
1849282,Dominican Republic Mobile
1849283,Dominican Republic Mobile
1849284,Dominican Republic Mobile
1849285,Dominican Republic Mobile
1849286,Dominican Republic Mobile
1849287,Dominican Republic Mobile
1849305,Dominican Republic Mobile
1849318,Dominican Republic Mobile
1849330,Dominican Republic Mobile
1849340,Dominican Republic Mobile
1849341,Dominican Republic Mobile
1849342,Dominican Republic Mobile
1849343,Dominican Republic Mobile
1849344,Dominican Republic Mobile
1849350,Dominican Republic Mobile
1849351,Dominican Republic Mobile
1849352,Dominican Republic Mobile
1849353,Dominican Republic Mobile
1849354,Dominican Republic Mobile
1849356,Dominican Republic Mobile
1849357,Dominican Republic Mobile
1849358,Dominican Republic Mobile
1849359,Dominican Republic Mobile
1849360,Dominican Republic Mobile
1849367,Dominican Republic Mobile
1849401,Dominican Republic Mobile
1849402,Dominican Republic Mobile
1849403,Dominican Republic Mobile
1849404,Dominican Republic Mobile
1849405,Dominican Republic Mobile
1849406,Dominican Republic Mobile
1849407,Dominican Republic Mobile
1849408,Dominican Republic Mobile
1849409,Dominican Republic Mobile
1849410,Dominican Republic Mobile
1849416,Dominican Republic Mobile
1849437,Dominican Republic Mobile
184945,Dominican Republic Mobile
1849484,Dominican Republic Mobile
1849542,Dominican Republic Mobile
1849569,Dominican Republic Mobile
1849573,Dominican Republic Mobile
1849587,Dominican Republic Mobile
1849590,Dominican Republic Mobile
1849607,Dominican Republic Mobile
1849620,Dominican Republic Mobile
1849621,Dominican Republic Mobile
1849623,Dominican Republic Mobile
1849624,Dominican Republic Mobile
1849626,Dominican Republic Mobile
1849627,Dominican Republic Mobile
1849628,Dominican Republic Mobile
1849629,Dominican Republic Mobile
184963,Dominican Republic Mobile
1849642,Dominican Republic Mobile
1849650,Dominican Republic Mobile
1849651,Dominican Republic Mobile
1849652,Dominican Republic Mobile
1849653,Dominican Republic Mobile
1849654,Dominican Republic Mobile
1849655,Dominican Republic Mobile
1849656,Dominican Republic Mobile
1849657,Dominican Republic Mobile
1849658,Dominican Republic Mobile
1849701,Dominican Republic Mobile
1849707,Dominican Republic Mobile
1849710,Dominican Republic Mobile
1849711,Dominican Republic Mobile
